9186631770,0.06328878500643245
9186731770,0.009579411279696476
9186831770,0.12004855027465305
9186931770,0.1041459249314916
9187031770,0.37635327567031035
9187131770,0.4149773026524759
9187231770,0.5481628724154051
9187331770,0.8248591101024112
9187431770,0.46728763559870085
9187531770,1.07710753568346
9187631770,0.6322871266945499
9187731770,1.1256981315979062
9187831770,0.6404523270589707
9187931770,0.8631173348068218
9188031770,0.8573763038656355
9188131770,0.5523749195491655
9188231770,0.714007728370011
9188331770,0.41732220325175473
9188431770,0.4707415541691815
9188531770,0.32264904818221507
9188631770,0.12043155896022509
9188731770,0.017375438055293728
9188831770,0.05855395337259765
9188931770,0.2139149924405478
9189031770,0.25133778527485173
9189131770,0.3074488730842259
9189231770,0.6829421558763255
9189331770,1.3083281545785466
9189431770,1.148396660861548
9189531770,1.0952985484153779
9189631770,2.0588407075242565
9189731770,2.1111961957737035
9189831770,2.0560518447338687
9189931770,2.252995265011509
9190031770,2.1171263603469237
9190131770,1.6552608832727862
9190231770,2.1581997535549546
9190331770,1.6851470347396496
9190431770,0.9114818092757717
9190531770,0.6123545287241604
9190631770,0.40632749723838535
9190731770,0.3682408060922341
9190831770,0.17567027477220895
9190931770,0.017308816582366257
9191031770,0.18847500309839368
9191131770,0.945297468320303
9191231770,0.8367064758202777
9191331770,1.5946841118686141
9191431770,2.658643667202186
9191531770,4.210325256003724
9191631770,4.72190510213639
9191731770,6.1565412547282055
9191831770,8.781648156611908
9191931770,8.562287905158424
9192031770,9.33315038742525
9192131770,11.78532135151258
9192231770,11.471087248514847
9192331770,14.117881385107644
9192431770,15.814894264063478
9192531770,15.581473689141088
9192631770,13.858190068115846
9192731770,15.210827155025273
9192831770,14.45772832072072
9192931770,13.586181083494177
9193031770,12.581270977564758
9193131770,12.239633040128526
9193231770,9.086675167615489
9193331770,9.22485602466942
9193431770,8.78205962560538
9193531770,6.248511710568438
9193631770,4.19882812632782
9193731770,3.6560167117611773
9193831770,2.246369921764841
9193931770,2.4755116235127175
9194031770,1.5012754265205115
9194131770,0.8724214414793514
9194231770,0.1623706144119972
9194331770,0.032119771521376926
9194431770,0.03436029702396584
9194531770,0.4055704069698391
9194631770,0.6999430828334048
9194731770,1.0487626504112877
9194831770,1.143112825355002
9194931770,1.4494854396831545
9195031770,1.7163619075503922
9195131770,2.3505149191418644
9195231770,1.4942886211884507
9195331770,2.544476597464657
9195431770,1.5664210303572985
9195531770,2.1620735476741646
9195631770,1.3997927399710948
9195731770,1.5737417417510144
9195831770,0.8962522670075483
9195931770,1.1539659310783486
9196031770,1.0637989737633444
9196131770,0.3484538161427536
9196231770,0.44071415078143644
9196331770,0.16066953846082904
9196431770,0.016833624898210713
9196531770,0.02121891292110092
9196631770,0.17299692749244186
9196731770,0.31214060805429955
9196831770,0.3645807239661961
9196931770,0.5638568264652483
9197031770,0.8888118077524163
9197131770,0.8234745660598479
9197231770,1.1562248357305336
9197331770,0.9643879847645747
9197431770,1.2119987067670164
9197531770,0.5460657771833054
9197631770,0.9043629182688481
9197731770,0.9637980264421534
9197831770,0.6947118391255667
9197931770,0.5105759038810249
9198031770,0.2317075103780093
9198131770,0.24208908741248478
9198231770,0.31285753353759593
9198331770,0.1886769185821963
9198431770,0.033241545946748954
9198531770,0.007008405015820528
9198631770,0.05281552204109709
